left,right,container_chain,status,left_sha256,right_sha256,left_member_count,right_member_count,member_count_delta
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/b_plist/pl_b_plist_gra.narc,left-only,1786a3fdf7ddfbdb88e4c723ea7e16ebf9b4b45599264aac7bdeb523db57b300,,28,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/bag/bag_gra.narc,left-only,eeae9d36baa1022ff4827cbdc6eb7d28a33823606468acaedfa3eb808cb755e8,,39,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/bag/pl_bag_gra.narc,left-only,685d10744639a004b271371bdbec238ef4ebcb4371b7925eb092169c54d9e2c4,,39,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/batt_rec/batt_rec_gra.narc,left-only,f332effa0608c79205ea1b929ec8a8fdbedb3b4cdb222e29fa2be667355dd797,,234,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/battle_graphic/batt_obj.narc,left-only,ed8f501abdfaf4d9b1880ba24699cdd6e4e592a378008263e10ac7a55587e5c3,,279,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/battle_graphic/pl_batt_obj.narc,left-only,ba6b3954104c6bc1f1c744328634c78d5d6f23b3d2fda11434889e565f507657,,343,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/box/box.narc,left-only,8dace9a5b0690ad8e3a854356a6132ae281a737729dbdab38e15599d3f227013,,145,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/contest_graphic/contest_bg.narc,left-only,bd67416769496f2801703dfae488fd1271613db202c6c103880e44c698b20414,,41,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/contest_graphic/contest_obj.narc,left-only,572d047aee286f7c7579751d55e7fb5914915fc058fc4e37d7f671aba0f8210a,,103,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/dress_up_graphic/imageclip.narc,left-only,b9e5fdc4781e07ff904efb3605eec2b94824c8ef8e4f04f7d9745612efeded99,,236,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/frontier_graphic/frontier_bg.narc,left-only,f30d3d5736fd1cf60afff00f97809f61c5047f7f48df0dd9beff34b97ff9c7c4,,173,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/frontier_graphic/frontier_obj.narc,left-only,7d982379a61e9314fb7a4e3cf9abc66bd9d509a3a161afbffe398113d035f0b1,,45,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/mysterycard/mystery.narc,left-only,a3b040159247a4a4324924c0840149795cd28831033ddea0d259a42a73dfe054,,46,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/nameinput/namein.narc,left-only,1199d807f4c506a564d61899467fad287afe9dd1a75aefddc725c58e9bc8f131,,19,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/nutmixer/nutmixer.narc,left-only,414a052a0d1b7fc3984c0fc1a59e9cc2b92b8b9747719b698e0516f76dbab8a5,,48,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/opening_demo/op_demo.narc,left-only,9841581cecaafee43dee891880c717e3a18b9a47edefbd222887c2b659a4b67a,,113,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/p_status/pl_pst_gra.narc,left-only,39488719b3fadd101fb71d6c74ba71e36622f966da77b6027c023aec08bc3be8,,137,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/p_status/pst_gra.narc,left-only,e83530ff8e24ad7cdc88f1f46f3ce7573695e9e63dfbc5e87f39cee72c227b92,,137,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/pms_aikotoba/pms_aikotoba.narc,left-only,d55be28133fd8a627ef6a95a151571bbc05a7c84230217a25094edf45b51ccdd,,1,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/pokelist/pl_plist_gra.narc,left-only,851cf03f790d38a2babf5bd16c5154f87e47a96cdeabe9af818ae02457a14910,,24,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/pokelist/plist_gra.narc,left-only,afc98cdfaa34fe70ebc99f219682c3ce989b648ad91fcfcfb42bfd81294f4cf5,,24,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/pokemon_trade/fld_trade.narc,left-only,f29e5a04e2c2f16be19dd6b073cca1eb3e7e6777673a0ffe7e5fb602b7e39b44,,4,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/poketch/poketch.narc,left-only,a10047668e5d0091fefc4fa8ad5c662f27c226fd984b51c1443c68add50e6dd3,,126,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/scratch/scratch.narc,left-only,cbd1d1c05ffddc2492b7f113b066c87cd2a56d74bb31655e2f3e6d4887b41eb7,,41,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/slot/slot.narc,left-only,df483ff8371d274194605d5ae95b86713c9b33554fc4a762777d307486889465,,77,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/title/titledemo.narc,left-only,480dd7113feffdbd0b969165b749d0d89fa16bdf91186de568f3323002452fb4,,29,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/touch_subwindow/touch_subwindow.narc,left-only,03e1bc42ddeee1bccce48a72a4443b9786fe780d41dc5fbc4e141cf1f72ce78d,,10,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/trainer_case/trainer_case.narc,left-only,4764d2b30e5cdb26c5fcdf124e63269fdd6036b7df183c9614005dc345a06784,,66,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/vs_demo/vs_demo_gra.narc,left-only,5cbb41987791f64482e604e3f72c9fdbde4bac2f5d3a57729f6f44481bf2bcb5,,9,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/wifi_lobby_minigame/wlmngm_tool.narc,left-only,e26928af5690889f2db82e5b4b79ba58a8f33b84e46b3aec1f15f659129f78c1,,27,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/resource/kor/zukan/zukan.narc,left-only,7fa5f1c902fde5f4aaa2c88007603d1d1c49af8f1a487513c2292bed5dc3ee09,,130,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/wazaeffect/effectclact/wecell.narc,left-only,3dc3990ebb7ea6f86bdde80204b82a79427cae3c09d55b11a0c3c7e4aa2392e8,,37,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/wazaeffect/effectclact/wecellanm.narc,left-only,0e47c9b5f7c24199bd56d0576f276dabbf4c1d8aa68922caa3ac4ec2699d0865,,37,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/wazaeffect/effectclact/wechar.narc,left-only,e6902f8f1eb1b63f9d3f23caf2e6eee4f981f6773a118324d8fff6a9559e5d68,,37,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/wazaeffect/effectclact/wepltt.narc,left-only,31f3222bb317406d558a130bcfbff12cf49f76e05dd9f89cda8ef4e319a4a4d2,,39,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/wazaeffect/effectdata/ball_particle.narc,left-only,3bbed988c1e80c653f9ab2cf4e6c290f4d876f9705a4c2546c18559bd8d04dad,,117,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/wazaeffect/effectdata/waza_particle.narc,left-only,07ac57247a417624360463e0c96024f7a98f3e3d4c94eac14e8c287e4b91ad1e,,485,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/wazaeffect/we.arc,left-only,386307a1a8f51fb5330d63001e45a913fda32ec0e7bad4edefa7790828062e9a,,501,,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/wazaeffect/we_sub.narc,left-only,5d73cdf4fc972737dbff37aa96b0b3caa9962bfecc9a7ae6b3b9a32ced1291ab,,50,,
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/0/0,identical,dfd0bd6f4d6e909790512fc9f5e0cbc70db282948ca622bcf13914866b7e2532,dfd0bd6f4d6e909790512fc9f5e0cbc70db282948ca622bcf13914866b7e2532,501,501,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/0/1,identical,4bdd8f93da7831add2db84671be9cc4c5d3ab2f981c391f3f84ad4b451cc08aa,4bdd8f93da7831add2db84671be9cc4c5d3ab2f981c391f3f84ad4b451cc08aa,297,297,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/0/2,identical,6e533889d97eee45db41affe61ceec2e05d7e8dac54126adefbb65eb1f664197,6e533889d97eee45db41affe61ceec2e05d7e8dac54126adefbb65eb1f664197,508,508,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/0/3,identical,ce5c612e32e537da3cdf7808c3f21ab217e83a75ead56027d98a7d84bb1b55d6,ce5c612e32e537da3cdf7808c3f21ab217e83a75ead56027d98a7d84bb1b55d6,8,8,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/0/4,identical,e8ae001c0a342e947494b6a0f49a95cdb13f6016b83821a4865edc36ff064ac2,e8ae001c0a342e947494b6a0f49a95cdb13f6016b83821a4865edc36ff064ac2,2964,2964,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/0/5,identical,d70a472fa68f89294c606f875233d9b234eb0a463d3c09eb8b1c4c85ae382b3d,d70a472fa68f89294c606f875233d9b234eb0a463d3c09eb8b1c4c85ae382b3d,1976,1976,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/0/6,identical,52f8fecd7da9cf81ab0218a049c0d9a1f3c670ee246390a2b3854fa6aa79d7fc,52f8fecd7da9cf81ab0218a049c0d9a1f3c670ee246390a2b3854fa6aa79d7fc,85,85,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/0/7,identical,ad5e72e1124bc8c8ec267064f42287223c1b6d309055f5634774a8c8e4a925f4,ad5e72e1124bc8c8ec267064f42287223c1b6d309055f5634774a8c8e4a925f4,351,351,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/0/8,identical,6a2479d442419ad1c181e14420649abd1e4253ec361d7d91ca36fb843cea15b6,6a2479d442419ad1c181e14420649abd1e4253ec361d7d91ca36fb843cea15b6,346,346,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/0/9,identical,fb753b66099f9e9077613f86ff1c1d8e4ccbf701d6d0fa6ad580cf46a9e65082,fb753b66099f9e9077613f86ff1c1d8e4ccbf701d6d0fa6ad580cf46a9e65082,32,32,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/1/0,identical,4a69ebb45bd7bc67d2342acb24d62a7a388f5792f1448426f3860e9fd89516f8,4a69ebb45bd7bc67d2342acb24d62a7a388f5792f1448426f3860e9fd89516f8,501,501,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/1/1,identical,654d7edd0b0be66f6189ee87026dd701a2b8d98afa19a3991c8417803c50faea,654d7edd0b0be66f6189ee87026dd701a2b8d98afa19a3991c8417803c50faea,471,471,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/1/2,identical,bab429408b962c513d3e3ba89f67d8d74d6824563cd30fc317d473edacd05d18,bab429408b962c513d3e3ba89f67d8d74d6824563cd30fc317d473edacd05d18,965,965,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/1/3,identical,89e84ab4475c85ad4358761c89c69c16f51c024041d2081a1da6ad1ad51b7cba,89e84ab4475c85ad4358761c89c69c16f51c024041d2081a1da6ad1ad51b7cba,16,16,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/1/4,identical,f8cb6ab93fc08f5394425f050cbf9c71b92d65f64ca1e30d8414a69948771a4e,f8cb6ab93fc08f5394425f050cbf9c71b92d65f64ca1e30d8414a69948771a4e,78,78,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/1/5,identical,b48c6ff7cf784b4cca74a920b90bb6cc67087464b11cb437abcf14528b291ca3,b48c6ff7cf784b4cca74a920b90bb6cc67087464b11cb437abcf14528b291ca3,95,95,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/1/6,identical,58638e5171d526c59595ecd229b9be6fd3e0a8462688b1ced8dacae85ab0a56f,58638e5171d526c59595ecd229b9be6fd3e0a8462688b1ced8dacae85ab0a56f,13,13,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/1/7,identical,577631590698709a75a7142da8a037e1641b8c41ac4cf9dd481de3f3d4e3a29c,577631590698709a75a7142da8a037e1641b8c41ac4cf9dd481de3f3d4e3a29c,514,514,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/1/8,identical,abaa10233234c73bff7568be751482083d64b2b4e195b266e4b3db0c8b8b5704,abaa10233234c73bff7568be751482083d64b2b4e195b266e4b3db0c8b8b5704,797,797,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/1/9,identical,f7a1a97638959a685719049a0b780686edb68704777fead790b230e10ed1df4a,f7a1a97638959a685719049a0b780686edb68704777fead790b230e10ed1df4a,87,87,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/2/0,identical,ffc35362fa9e0880fa8023a89c34a94adbc78f06aa28ae966ff4028ad3d6b7e0,ffc35362fa9e0880fa8023a89c34a94adbc78f06aa28ae966ff4028ad3d6b7e0,551,551,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/2/1,identical,55abbdd5668b0bb4cffdfcb51d4c75f2ffcb612141aa4c86fea256cce62e34be,55abbdd5668b0bb4cffdfcb51d4c75f2ffcb612141aa4c86fea256cce62e34be,27,27,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/2/2,identical,e6902f8f1eb1b63f9d3f23caf2e6eee4f981f6773a118324d8fff6a9559e5d68,e6902f8f1eb1b63f9d3f23caf2e6eee4f981f6773a118324d8fff6a9559e5d68,37,37,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/2/3,identical,31f3222bb317406d558a130bcfbff12cf49f76e05dd9f89cda8ef4e319a4a4d2,31f3222bb317406d558a130bcfbff12cf49f76e05dd9f89cda8ef4e319a4a4d2,39,39,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/2/4,identical,3dc3990ebb7ea6f86bdde80204b82a79427cae3c09d55b11a0c3c7e4aa2392e8,3dc3990ebb7ea6f86bdde80204b82a79427cae3c09d55b11a0c3c7e4aa2392e8,37,37,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/2/5,identical,0e47c9b5f7c24199bd56d0576f276dabbf4c1d8aa68922caa3ac4ec2699d0865,0e47c9b5f7c24199bd56d0576f276dabbf4c1d8aa68922caa3ac4ec2699d0865,37,37,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/2/6,identical,b9e5fdc4781e07ff904efb3605eec2b94824c8ef8e4f04f7d9745612efeded99,b9e5fdc4781e07ff904efb3605eec2b94824c8ef8e4f04f7d9745612efeded99,236,236,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/2/7,identical,0c7ebaa0dc09164a5a012d773bb2d26a732137d9dd2c02b4ec50bf9610505224,0c7ebaa0dc09164a5a012d773bb2d26a732137d9dd2c02b4ec50bf9610505224,822,822,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/2/8,identical,f02b453a55678f112c31b7a78b794d132b25212641a767f83f3cf42017cd704d,f02b453a55678f112c31b7a78b794d132b25212641a767f83f3cf42017cd704d,7,7,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/2/9,identical,e54dfd9750e32d09e00242c145894e8fb5ae7e80266b546a2902c12b6e7caf93,e54dfd9750e32d09e00242c145894e8fb5ae7e80266b546a2902c12b6e7caf93,486,486,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/3/0,identical,5ea512d19a6f075c48227ddb13aba43e3cb7af6c6cc69695e694d59a787e1d7c,5ea512d19a6f075c48227ddb13aba43e3cb7af6c6cc69695e694d59a787e1d7c,277,277,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/3/1,identical,4306b052f2301dde0675e298ceeb9e823df5db9541ab5cce82abaa8adf1ec42d,4306b052f2301dde0675e298ceeb9e823df5db9541ab5cce82abaa8adf1ec42d,19,19,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/3/2,identical,70815852d040ed7831830fbec2f9e9282371ff6cf544260b900b9dcd6049c020,70815852d040ed7831830fbec2f9e9282371ff6cf544260b900b9dcd6049c020,491,491,0
"포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)","포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)",/a/0/3/3,identical,7310844ac52a8d47f6cdca31e867435ef4755778a2d35b0173a23f196e4eef5d,7310844ac52a8d47f6cdca31e867435ef4755778a2d35b0173a23f196e4eef5d,508,508,0
